"title","company","salary","location","description","skills","url","crawl_time"
"Tập sự Chuyên viên Tư vấn Khách hàng Cá nhân (Tập sự UB) - CN. Quận 9 - Phường Tăng Nhơn Phú, Hồ Chí Minh (2026TD451724)","MBBANK","5.000.000 VND to 15.000.000 VND","Thành phố Hồ Chí Minh, Hồ Chí Minh","Địa điểm làm việc: Phường Tăng Nhơn Phú, Hồ Chí Minh Lưu ý quan trọng: Để đảm bảo hồ sơ được tiếp nhận xử lý, ứng viên cần nộp hồ sơ ứng tuyển trên website tuyển dụng chính thức của MBBANK tại địa chỉ: https://careers.mbbank.com.v n/ Your role & responsibilities Your skills & qualifications Benefits for you Trải nghiệm Thu nhập hấp dẫn với gói đãi ngộ toàn diện: Thưởng tháng lương 13; Thưởng thành tích 06 tháng, 1 năm ; Thưởng các dịp lễ tết trong năm ; Thưởng theo danh hiệu cá nhân và tập thể… Du lịch nghỉ dưỡng hàng năm, Khám sức khỏe định kì; Gói bảo hiểm sức khỏe cá nhân và người thân (MIC); Quà tặng và ngày nghỉ sinh nhật hưởng nguyên lương Cơ hội nghề nghiệp và phát triển bản thân: Được thử sức với các nền tảng công nghệ mới, tham gia vào những dự án chuyển đổi lớn của ngân hàng Có cơ hội học hỏi từ các Chuyên gia, lãnh đạo nội bộ hàng đầu tại MB trong lĩnh vực IT, Tài chính ngân hàng Được trải nghiệm các phương pháp học tập mới và phát triển năng lực theo lộ trình công danh. Hưởng các chính sách hỗ trợ, khuyến khích học tập, nâng cao trình độ và phát triển bản thân (chứng chỉ nghề quốc tế...) Môi trường làm việc lý tưởng với: Những phương pháp làm việc mới đầy sự linh hoạt, sáng tạo và hiệu quả Những người cộng sự thân thiện và tài năng Cơ sở vật chất, không gian làm việc xanh và hiện đại.","Ngân Hàng, Tài Chính, Core Banking, Financial, Business Development","https://topdev.vn/detail-jobs/tap-su-chuyen-vien-tu-van-khach-hang-ca-nhan-tap-su-ub-cn-quan-9-phuong-tang-nhon-phu-ho-chi-minh-2026td451724-mbbank-2107210?src=topdev_home&medium=superhotjobs","2026-06-09 22:34:42.806086"
"Tập sự Chuyên viên Tư vấn Khách hàng Cá nhân (Tập sự UB) - CN. Tân Hương - Phường Phú Thọ Hòa, Hồ Chí Minh (2026TD451730)","MBBANK","5.000.000 VND to 15.000.000 VND","Thành phố Hồ Chí Minh, Hồ Chí Minh","Địa điểm làm việc: Phường Phú Thọ Hòa, Hồ Chí Minh Lưu ý quan trọng: Để đảm bảo hồ sơ được tiếp nhận xử lý, ứng viên cần nộp hồ sơ ứng tuyển trên website tuyển dụng chính thức của MBBANK tại địa chỉ: https://careers.mbbank.com.v n/ Your role & responsibilities Your skills & qualifications Benefits for you Trải nghiệm Thu nhập hấp dẫn với gói đãi ngộ toàn diện: Thưởng tháng lương 13; Thưởng thành tích 06 tháng, 1 năm ; Thưởng các dịp lễ tết trong năm ; Thưởng theo danh hiệu cá nhân và tập thể… Du lịch nghỉ dưỡng hàng năm, Khám sức khỏe định kì; Gói bảo hiểm sức khỏe cá nhân và người thân (MIC); Quà tặng và ngày nghỉ sinh nhật hưởng nguyên lương Cơ hội nghề nghiệp và phát triển bản thân: Được thử sức với các nền tảng công nghệ mới, tham gia vào những dự án chuyển đổi lớn của ngân hàng Có cơ hội học hỏi từ các Chuyên gia, lãnh đạo nội bộ hàng đầu tại MB trong lĩnh vực IT, Tài chính ngân hàng Được trải nghiệm các phương pháp học tập mới và phát triển năng lực theo lộ trình công danh. Hưởng các chính sách hỗ trợ, khuyến khích học tập, nâng cao trình độ và phát triển bản thân (chứng chỉ nghề quốc tế...) Môi trường làm việc lý tưởng với: Những phương pháp làm việc mới đầy sự linh hoạt, sáng tạo và hiệu quả Những người cộng sự thân thiện và tài năng Cơ sở vật chất, không gian làm việc xanh và hiện đại.","Ngân Hàng, Tài Chính, Core Banking, Financial, Business Development","https://topdev.vn/detail-jobs/tap-su-chuyen-vien-tu-van-khach-hang-ca-nhan-tap-su-ub-cn-tan-huong-phuong-phu-tho-hoa-ho-chi-minh-2026td451730-mbbank-2107213?src=topdev_home&medium=superhotjobs","2026-06-09 22:34:45.071360"
"Tập sự Chuyên viên Khách hàng Cá nhân - CN. Huế - Phường Thuận Hóa, Huế (2026TD451501)","MBBANK","3.000.000 VND to 16.000.000 VND","Tỉnh Thừa Thiên Huế, Tỉnh Thừa Thiên Huế","Địa điểm làm việc: Huế Lưu ý quan trọng : Để đảm bảo hồ sơ được tiếp nhận xử lý, ứng viên cần nộp hồ sơ ứng tuyển trên website tuyển dụng chính thức của MBBANK tại địa chỉ: https://careers.mbbank.com.vn/ Your role & responsibilities Your skills & qualifications Benefits for you Trải nghiệm Thu nhập hấp dẫn với gói đãi ngộ toàn diện: Thưởng tháng lương 13; Thưởng thành tích 06 tháng, 1 năm ; Thưởng các dịp lễ tết trong năm ; Thưởng theo danh hiệu cá nhân và tập thể… Du lịch nghỉ dưỡng hàng năm, Khám sức khỏe định kì; Gói bảo hiểm sức khỏe cá nhân và người thân (MIC); Quà tặng và ngày nghỉ sinh nhật hưởng nguyên lương Cơ hội nghề nghiệp và phát triển bản thân: Được thử sức với các nền tảng công nghệ mới, tham gia vào những dự án chuyển đổi lớn của ngân hàng Có cơ hội học hỏi từ các Chuyên gia, lãnh đạo nội bộ hàng đầu tại MB trong lĩnh vực IT, Tài chính ngân hàng Được trải nghiệm các phương pháp học tập mới và phát triển năng lực theo lộ trình công danh. Hưởng các chính sách hỗ trợ, khuyến khích học tập, nâng cao trình độ và phát triển bản thân (chứng chỉ nghề quốc tế...) Môi trường làm việc lý tưởng với: Những phương pháp làm việc mới đầy sự linh hoạt, sáng tạo và hiệu quả Những người cộng sự thân thiện và tài năng Cơ sở vật chất, không gian làm việc xanh và hiện đại.","Ngân Hàng, Tài Chính, Financial, Sales, Business Development","https://topdev.vn/detail-jobs/tap-su-chuyen-vien-khach-hang-ca-nhan-cn-hue-phuong-thuan-hoa-hue-2026td451501-mbbank-2107214?src=topdev_home&medium=superhotjobs","2026-06-09 22:34:47.122411"
"Tập sự Chuyên viên Tư vấn Khách hàng Cá nhân (Tập sự UB) - CN. Tân Phú - Phường Phú Thọ Hòa, Hồ Chí Minh (2026TD451736)","MBBANK","5.000.000 VND to 15.000.000 VND","Thành phố Hồ Chí Minh, Hồ Chí Minh","Địa điểm làm việc: Phường Phú Thọ Hòa, Hồ Chí Minh Lưu ý quan trọng: Để đảm bảo hồ sơ được tiếp nhận xử lý, ứng viên cần nộp hồ sơ ứng tuyển trên website tuyển dụng chính thức của MBBANK tại địa chỉ: https://careers.mbbank.com.v n/ Your role & responsibilities Your skills & qualifications Benefits for you Trải nghiệm Thu nhập hấp dẫn với gói đãi ngộ toàn diện: Thưởng tháng lương 13; Thưởng thành tích 06 tháng, 1 năm ; Thưởng các dịp lễ tết trong năm ; Thưởng theo danh hiệu cá nhân và tập thể… Du lịch nghỉ dưỡng hàng năm, Khám sức khỏe định kì; Gói bảo hiểm sức khỏe cá nhân và người thân (MIC); Quà tặng và ngày nghỉ sinh nhật hưởng nguyên lương Cơ hội nghề nghiệp và phát triển bản thân: Được thử sức với các nền tảng công nghệ mới, tham gia vào những dự án chuyển đổi lớn của ngân hàng Có cơ hội học hỏi từ các Chuyên gia, lãnh đạo nội bộ hàng đầu tại MB trong lĩnh vực IT, Tài chính ngân hàng Được trải nghiệm các phương pháp học tập mới và phát triển năng lực theo lộ trình công danh. Hưởng các chính sách hỗ trợ, khuyến khích học tập, nâng cao trình độ và phát triển bản thân (chứng chỉ nghề quốc tế...) Môi trường làm việc lý tưởng với: Những phương pháp làm việc mới đầy sự linh hoạt, sáng tạo và hiệu quả Những người cộng sự thân thiện và tài năng Cơ sở vật chất, không gian làm việc xanh và hiện đại.","Ngân Hàng, Tài Chính, Core Banking, Financial, Business Development","https://topdev.vn/detail-jobs/tap-su-chuyen-vien-tu-van-khach-hang-ca-nhan-tap-su-ub-cn-tan-phu-phuong-phu-tho-hoa-ho-chi-minh-2026td451736-mbbank-2107215?src=topdev_home&medium=superhotjobs","2026-06-09 22:34:48.262352"
"Tập sự Chuyên viên Khách hàng Cá nhân - Phòng giao dịch Trưng Vương - CN. Thái Nguyên - Phường Phan Đình Phùng, Thái Nguyên (2026TD451333)","MBBANK","3.000.000 VND to 16.000.000 VND","Tỉnh Thái Nguyên, Tỉnh Thái Nguyên","Địa điểm làm việc: Thái Nguyên Lưu ý quan trọng : Để đảm bảo hồ sơ được tiếp nhận xử lý, ứng viên cần nộp hồ sơ ứng tuyển trên website tuyển dụng chính thức của MBBANK tại địa chỉ: https://careers.mbbank.com.vn/ Your role & responsibilities Your skills & qualifications Benefits for you Trải nghiệm Thu nhập hấp dẫn với gói đãi ngộ toàn diện: Thưởng tháng lương 13; Thưởng thành tích 06 tháng, 1 năm ; Thưởng các dịp lễ tết trong năm ; Thưởng theo danh hiệu cá nhân và tập thể… Du lịch nghỉ dưỡng hàng năm, Khám sức khỏe định kì; Gói bảo hiểm sức khỏe cá nhân và người thân (MIC); Quà tặng và ngày nghỉ sinh nhật hưởng nguyên lương Cơ hội nghề nghiệp và phát triển bản thân: Được thử sức với các nền tảng công nghệ mới, tham gia vào những dự án chuyển đổi lớn của ngân hàng Có cơ hội học hỏi từ các Chuyên gia, lãnh đạo nội bộ hàng đầu tại MB trong lĩnh vực IT, Tài chính ngân hàng Được trải nghiệm các phương pháp học tập mới và phát triển năng lực theo lộ trình công danh. Hưởng các chính sách hỗ trợ, khuyến khích học tập, nâng cao trình độ và phát triển bản thân (chứng chỉ nghề quốc tế...) Môi trường làm việc lý tưởng với: Những phương pháp làm việc mới đầy sự linh hoạt, sáng tạo và hiệu quả Những người cộng sự thân thiện và tài năng Cơ sở vật chất, không gian làm việc xanh và hiện đại.","Ngân Hàng, Tài Chính, Financial, Sales, Business Development","https://topdev.vn/detail-jobs/tap-su-chuyen-vien-khach-hang-ca-nhan-phong-giao-dich-trung-vuong-cn-thai-nguyen-phuong-phan-dinh-phung-thai-nguyen-2026td451333-mbbank-2107212?src=topdev_home&medium=superhotjobs","2026-06-09 22:34:48.659624"
"Tập sự Chuyên viên Khách hàng Cá nhân - CN. Vĩnh Phúc - Phường Vĩnh Phúc, Phú Thọ (2026TD451369)","MBBANK","3.000.000 VND to 16.000.000 VND","Tỉnh Phú Thọ, Tỉnh Phú Thọ","Địa điểm làm việc: Phú Thọ Lưu ý quan trọng : Để đảm bảo hồ sơ được tiếp nhận xử lý, ứng viên cần nộp hồ sơ ứng tuyển trên website tuyển dụng chính thức của MBBANK tại địa chỉ: https://careers.mbbank.com.vn/ Your role & responsibilities Your skills & qualifications Benefits for you Trải nghiệm Thu nhập hấp dẫn với gói đãi ngộ toàn diện: Thưởng tháng lương 13; Thưởng thành tích 06 tháng, 1 năm ; Thưởng các dịp lễ tết trong năm ; Thưởng theo danh hiệu cá nhân và tập thể… Du lịch nghỉ dưỡng hàng năm, Khám sức khỏe định kì; Gói bảo hiểm sức khỏe cá nhân và người thân (MIC); Quà tặng và ngày nghỉ sinh nhật hưởng nguyên lương Cơ hội nghề nghiệp và phát triển bản thân: Được thử sức với các nền tảng công nghệ mới, tham gia vào những dự án chuyển đổi lớn của ngân hàng Có cơ hội học hỏi từ các Chuyên gia, lãnh đạo nội bộ hàng đầu tại MB trong lĩnh vực IT, Tài chính ngân hàng Được trải nghiệm các phương pháp học tập mới và phát triển năng lực theo lộ trình công danh. Hưởng các chính sách hỗ trợ, khuyến khích học tập, nâng cao trình độ và phát triển bản thân (chứng chỉ nghề quốc tế...) Môi trường làm việc lý tưởng với: Những phương pháp làm việc mới đầy sự linh hoạt, sáng tạo và hiệu quả Những người cộng sự thân thiện và tài năng Cơ sở vật chất, không gian làm việc xanh và hiện đại.","Ngân Hàng, Tài Chính, Financial, Sales, Business Development","https://topdev.vn/detail-jobs/tap-su-chuyen-vien-khach-hang-ca-nhan-cn-vinh-phuc-phuong-vinh-phuc-phu-tho-2026td451369-mbbank-2107196?src=topdev_home&medium=superhotjobs","2026-06-09 22:34:49.535884"
"Tập sự Chuyên viên Khách hàng Cá nhân - CN. Vĩnh Phúc - Phường Vĩnh Phúc, Phú Thọ (2026TD451369)","MBBANK","3.000.000 VND to 16.000.000 VND","Tỉnh Phú Thọ, Tỉnh Phú Thọ","Địa điểm làm việc: Phú Thọ Lưu ý quan trọng : Để đảm bảo hồ sơ được tiếp nhận xử lý, ứng viên cần nộp hồ sơ ứng tuyển trên website tuyển dụng chính thức của MBBANK tại địa chỉ: https://careers.mbbank.com.vn/ Your role & responsibilities Your skills & qualifications Benefits for you Trải nghiệm Thu nhập hấp dẫn với gói đãi ngộ toàn diện: Thưởng tháng lương 13; Thưởng thành tích 06 tháng, 1 năm ; Thưởng các dịp lễ tết trong năm ; Thưởng theo danh hiệu cá nhân và tập thể… Du lịch nghỉ dưỡng hàng năm, Khám sức khỏe định kì; Gói bảo hiểm sức khỏe cá nhân và người thân (MIC); Quà tặng và ngày nghỉ sinh nhật hưởng nguyên lương Cơ hội nghề nghiệp và phát triển bản thân: Được thử sức với các nền tảng công nghệ mới, tham gia vào những dự án chuyển đổi lớn của ngân hàng Có cơ hội học hỏi từ các Chuyên gia, lãnh đạo nội bộ hàng đầu tại MB trong lĩnh vực IT, Tài chính ngân hàng Được trải nghiệm các phương pháp học tập mới và phát triển năng lực theo lộ trình công danh. Hưởng các chính sách hỗ trợ, khuyến khích học tập, nâng cao trình độ và phát triển bản thân (chứng chỉ nghề quốc tế...) Môi trường làm việc lý tưởng với: Những phương pháp làm việc mới đầy sự linh hoạt, sáng tạo và hiệu quả Những người cộng sự thân thiện và tài năng Cơ sở vật chất, không gian làm việc xanh và hiện đại.","Ngân Hàng, Tài Chính, Financial, Sales, Business Development","https://topdev.vn/detail-jobs/tap-su-chuyen-vien-khach-hang-ca-nhan-cn-vinh-phuc-phuong-vinh-phuc-phu-tho-2026td451369-mbbank-2107196?src=topdev_home&medium=superhotjobs","2026-06-09 22:34:52.247922"
"Tập sự Chuyên viên Tư vấn Khách hàng Cá nhân (Tập sự UB) - Phòng giao dịch Đông Bình Chánh - CN. Tân Tạo - Xã Tân Nhựt, Hồ Chí Minh (2026TD451748)","MBBANK","5.000.000 VND to 15.000.000 VND","Thành phố Hồ Chí Minh, Hồ Chí Minh","Địa điểm làm việc: Xã Tân Nhựt, Hồ Chí Minh Lưu ý quan trọng: Để đảm bảo hồ sơ được tiếp nhận xử lý, ứng viên cần nộp hồ sơ ứng tuyển trên website tuyển dụng chính thức của MBBANK tại địa chỉ: https://careers.mbbank.com.v n/ Your role & responsibilities Your skills & qualifications Benefits for you Trải nghiệm Thu nhập hấp dẫn với gói đãi ngộ toàn diện: Thưởng tháng lương 13; Thưởng thành tích 06 tháng, 1 năm ; Thưởng các dịp lễ tết trong năm ; Thưởng theo danh hiệu cá nhân và tập thể… Du lịch nghỉ dưỡng hàng năm, Khám sức khỏe định kì; Gói bảo hiểm sức khỏe cá nhân và người thân (MIC); Quà tặng và ngày nghỉ sinh nhật hưởng nguyên lương Cơ hội nghề nghiệp và phát triển bản thân: Được thử sức với các nền tảng công nghệ mới, tham gia vào những dự án chuyển đổi lớn của ngân hàng Có cơ hội học hỏi từ các Chuyên gia, lãnh đạo nội bộ hàng đầu tại MB trong lĩnh vực IT, Tài chính ngân hàng Được trải nghiệm các phương pháp học tập mới và phát triển năng lực theo lộ trình công danh. Hưởng các chính sách hỗ trợ, khuyến khích học tập, nâng cao trình độ và phát triển bản thân (chứng chỉ nghề quốc tế...) Môi trường làm việc lý tưởng với: Những phương pháp làm việc mới đầy sự linh hoạt, sáng tạo và hiệu quả Những người cộng sự thân thiện và tài năng Cơ sở vật chất, không gian làm việc xanh và hiện đại.","Ngân Hàng, Tài Chính, Core Banking, Financial, Business Development","https://topdev.vn/detail-jobs/tap-su-chuyen-vien-tu-van-khach-hang-ca-nhan-tap-su-ub-phong-giao-dich-dong-binh-chanh-cn-tan-tao-xa-tan-nhut-ho-chi-minh-2026td451748-mbbank-2107218?src=topdev_home&medium=superhotjobs","2026-06-09 22:34:54.993100"
"Tập sự Chuyên viên Tư vấn Khách hàng Cá nhân (Tập sự UB) - CN. Tân Tạo - Xã Tân Nhựt, Hồ Chí Minh (2026TD451742)","MBBANK","5.000.000 VND to 15.000.000 VND","Thành phố Hồ Chí Minh, Hồ Chí Minh","Địa điểm làm việc: Xã Tân Nhựt, Hồ Chí Minh Lưu ý quan trọng: Để đảm bảo hồ sơ được tiếp nhận xử lý, ứng viên cần nộp hồ sơ ứng tuyển trên website tuyển dụng chính thức của MBBANK tại địa chỉ: https://careers.mbbank.com.v n/ Your role & responsibilities Your skills & qualifications Benefits for you Trải nghiệm Thu nhập hấp dẫn với gói đãi ngộ toàn diện: Thưởng tháng lương 13; Thưởng thành tích 06 tháng, 1 năm ; Thưởng các dịp lễ tết trong năm ; Thưởng theo danh hiệu cá nhân và tập thể… Du lịch nghỉ dưỡng hàng năm, Khám sức khỏe định kì; Gói bảo hiểm sức khỏe cá nhân và người thân (MIC); Quà tặng và ngày nghỉ sinh nhật hưởng nguyên lương Cơ hội nghề nghiệp và phát triển bản thân: Được thử sức với các nền tảng công nghệ mới, tham gia vào những dự án chuyển đổi lớn của ngân hàng Có cơ hội học hỏi từ các Chuyên gia, lãnh đạo nội bộ hàng đầu tại MB trong lĩnh vực IT, Tài chính ngân hàng Được trải nghiệm các phương pháp học tập mới và phát triển năng lực theo lộ trình công danh. Hưởng các chính sách hỗ trợ, khuyến khích học tập, nâng cao trình độ và phát triển bản thân (chứng chỉ nghề quốc tế...) Môi trường làm việc lý tưởng với: Những phương pháp làm việc mới đầy sự linh hoạt, sáng tạo và hiệu quả Những người cộng sự thân thiện và tài năng Cơ sở vật chất, không gian làm việc xanh và hiện đại.","Ngân Hàng, Tài Chính, Core Banking, Financial, Business Development","https://topdev.vn/detail-jobs/tap-su-chuyen-vien-tu-van-khach-hang-ca-nhan-tap-su-ub-cn-tan-tao-xa-tan-nhut-ho-chi-minh-2026td451742-mbbank-2107217?src=topdev_home&medium=superhotjobs","2026-06-09 22:34:55.504846"
"Tập sự Chuyên viên Khách hàng Cá nhân - Phòng giao dịch Nam Trường Tiền - CN. Huế - Phường Thuận Hóa, Huế (2026TD451238)","MBBANK","3.000.000 VND to 16.000.000 VND","Tỉnh Thừa Thiên Huế, Tỉnh Thừa Thiên Huế","Địa điểm làm việc: Huế Lưu ý quan trọng : Để đảm bảo hồ sơ được tiếp nhận xử lý, ứng viên cần nộp hồ sơ ứng tuyển trên website tuyển dụng chính thức của MBBANK tại địa chỉ: https://careers.mbbank.com.vn/ Your role & responsibilities Your skills & qualifications Benefits for you Trải nghiệm Thu nhập hấp dẫn với gói đãi ngộ toàn diện: Thưởng tháng lương 13; Thưởng thành tích 06 tháng, 1 năm ; Thưởng các dịp lễ tết trong năm ; Thưởng theo danh hiệu cá nhân và tập thể… Du lịch nghỉ dưỡng hàng năm, Khám sức khỏe định kì; Gói bảo hiểm sức khỏe cá nhân và người thân (MIC); Quà tặng và ngày nghỉ sinh nhật hưởng nguyên lương Cơ hội nghề nghiệp và phát triển bản thân: Được thử sức với các nền tảng công nghệ mới, tham gia vào những dự án chuyển đổi lớn của ngân hàng Có cơ hội học hỏi từ các Chuyên gia, lãnh đạo nội bộ hàng đầu tại MB trong lĩnh vực IT, Tài chính ngân hàng Được trải nghiệm các phương pháp học tập mới và phát triển năng lực theo lộ trình công danh. Hưởng các chính sách hỗ trợ, khuyến khích học tập, nâng cao trình độ và phát triển bản thân (chứng chỉ nghề quốc tế...) Môi trường làm việc lý tưởng với: Những phương pháp làm việc mới đầy sự linh hoạt, sáng tạo và hiệu quả Những người cộng sự thân thiện và tài năng Cơ sở vật chất, không gian làm việc xanh và hiện đại.","Ngân Hàng, Tài Chính, Financial, Sales, Business Development","https://topdev.vn/detail-jobs/tap-su-chuyen-vien-khach-hang-ca-nhan-phong-giao-dich-nam-truong-tien-cn-hue-phuong-thuan-hoa-hue-2026td451238-mbbank-2107219?src=topdev_home&medium=superhotjobs","2026-06-09 22:34:56.513724"
"Tập sự Chuyên viên Khách hàng Cá nhân - Phòng giao dịch Hương Thủy - CN. Huế - Phường Thuận Hóa, Huế (2026TD451232)","MBBANK","3.000.000 VND to 16.000.000 VND","Tỉnh Thừa Thiên Huế, Tỉnh Thừa Thiên Huế","Địa điểm làm việc: Huế Lưu ý quan trọng : Để đảm bảo hồ sơ được tiếp nhận xử lý, ứng viên cần nộp hồ sơ ứng tuyển trên website tuyển dụng chính thức của MBBANK tại địa chỉ: https://careers.mbbank.com.vn/ Your role & responsibilities Your skills & qualifications Benefits for you Trải nghiệm Thu nhập hấp dẫn với gói đãi ngộ toàn diện: Thưởng tháng lương 13; Thưởng thành tích 06 tháng, 1 năm ; Thưởng các dịp lễ tết trong năm ; Thưởng theo danh hiệu cá nhân và tập thể… Du lịch nghỉ dưỡng hàng năm, Khám sức khỏe định kì; Gói bảo hiểm sức khỏe cá nhân và người thân (MIC); Quà tặng và ngày nghỉ sinh nhật hưởng nguyên lương Cơ hội nghề nghiệp và phát triển bản thân: Được thử sức với các nền tảng công nghệ mới, tham gia vào những dự án chuyển đổi lớn của ngân hàng Có cơ hội học hỏi từ các Chuyên gia, lãnh đạo nội bộ hàng đầu tại MB trong lĩnh vực IT, Tài chính ngân hàng Được trải nghiệm các phương pháp học tập mới và phát triển năng lực theo lộ trình công danh. Hưởng các chính sách hỗ trợ, khuyến khích học tập, nâng cao trình độ và phát triển bản thân (chứng chỉ nghề quốc tế...) Môi trường làm việc lý tưởng với: Những phương pháp làm việc mới đầy sự linh hoạt, sáng tạo và hiệu quả Những người cộng sự thân thiện và tài năng Cơ sở vật chất, không gian làm việc xanh và hiện đại.","Ngân Hàng, Tài Chính, Financial, Sales, Business Development","https://topdev.vn/detail-jobs/tap-su-chuyen-vien-khach-hang-ca-nhan-phong-giao-dich-huong-thuy-cn-hue-phuong-thuan-hoa-hue-2026td451232-mbbank-2107216?src=topdev_home&medium=superhotjobs","2026-06-09 22:34:58.050646"
"Tập sự Chuyên viên Tư vấn Khách hàng Cá nhân (Tập sự UB) - CN. Tân Thuận - Phường Tân Thuận, Hồ Chí Minh (2026TD451754)","MBBANK","5.000.000 VND to 15.000.000 VND","Thành phố Hồ Chí Minh, Hồ Chí Minh","Địa điểm làm việc: Phường Tân Thuận, Hồ Chí Minh Lưu ý quan trọng: Để đảm bảo hồ sơ được tiếp nhận xử lý, ứng viên cần nộp hồ sơ ứng tuyển trên website tuyển dụng chính thức của MBBANK tại địa chỉ: https://careers.mbbank.com.v n/ Your role & responsibilities Your skills & qualifications Benefits for you Trải nghiệm Thu nhập hấp dẫn với gói đãi ngộ toàn diện: Thưởng tháng lương 13; Thưởng thành tích 06 tháng, 1 năm ; Thưởng các dịp lễ tết trong năm ; Thưởng theo danh hiệu cá nhân và tập thể… Du lịch nghỉ dưỡng hàng năm, Khám sức khỏe định kì; Gói bảo hiểm sức khỏe cá nhân và người thân (MIC); Quà tặng và ngày nghỉ sinh nhật hưởng nguyên lương Cơ hội nghề nghiệp và phát triển bản thân: Được thử sức với các nền tảng công nghệ mới, tham gia vào những dự án chuyển đổi lớn của ngân hàng Có cơ hội học hỏi từ các Chuyên gia, lãnh đạo nội bộ hàng đầu tại MB trong lĩnh vực IT, Tài chính ngân hàng Được trải nghiệm các phương pháp học tập mới và phát triển năng lực theo lộ trình công danh. Hưởng các chính sách hỗ trợ, khuyến khích học tập, nâng cao trình độ và phát triển bản thân (chứng chỉ nghề quốc tế...) Môi trường làm việc lý tưởng với: Những phương pháp làm việc mới đầy sự linh hoạt, sáng tạo và hiệu quả Những người cộng sự thân thiện và tài năng Cơ sở vật chất, không gian làm việc xanh và hiện đại.","Ngân Hàng, Tài Chính, Core Banking, Financial, Business Development","https://topdev.vn/detail-jobs/tap-su-chuyen-vien-tu-van-khach-hang-ca-nhan-tap-su-ub-cn-tan-thuan-phuong-tan-thuan-ho-chi-minh-2026td451754-mbbank-2107221?src=topdev_home&medium=superhotjobs","2026-06-09 22:34:59.330886"
"Tập sự Chuyên viên Tư vấn Khách hàng Cá nhân (Tập sự UB) - CN. Thủ Đức - Phường Thủ Đức, Hồ Chí Minh (2026TD451760)","MBBANK","5.000.000 VND to 15.000.000 VND","Thành phố Hồ Chí Minh, Hồ Chí Minh","Địa điểm làm việc: Phường Thủ Đức, Hồ Chí Minh Lưu ý quan trọng: Để đảm bảo hồ sơ được tiếp nhận xử lý, ứng viên cần nộp hồ sơ ứng tuyển trên website tuyển dụng chính thức của MBBANK tại địa chỉ: https://careers.mbbank.com.v n/ Your role & responsibilities Your skills & qualifications Benefits for you Trải nghiệm Thu nhập hấp dẫn với gói đãi ngộ toàn diện: Thưởng tháng lương 13; Thưởng thành tích 06 tháng, 1 năm ; Thưởng các dịp lễ tết trong năm ; Thưởng theo danh hiệu cá nhân và tập thể… Du lịch nghỉ dưỡng hàng năm, Khám sức khỏe định kì; Gói bảo hiểm sức khỏe cá nhân và người thân (MIC); Quà tặng và ngày nghỉ sinh nhật hưởng nguyên lương Cơ hội nghề nghiệp và phát triển bản thân: Được thử sức với các nền tảng công nghệ mới, tham gia vào những dự án chuyển đổi lớn của ngân hàng Có cơ hội học hỏi từ các Chuyên gia, lãnh đạo nội bộ hàng đầu tại MB trong lĩnh vực IT, Tài chính ngân hàng Được trải nghiệm các phương pháp học tập mới và phát triển năng lực theo lộ trình công danh. Hưởng các chính sách hỗ trợ, khuyến khích học tập, nâng cao trình độ và phát triển bản thân (chứng chỉ nghề quốc tế...) Môi trường làm việc lý tưởng với: Những phương pháp làm việc mới đầy sự linh hoạt, sáng tạo và hiệu quả Những người cộng sự thân thiện và tài năng Cơ sở vật chất, không gian làm việc xanh và hiện đại.","Ngân Hàng, Tài Chính, Core Banking, Financial, Business Development","https://topdev.vn/detail-jobs/tap-su-chuyen-vien-tu-van-khach-hang-ca-nhan-tap-su-ub-cn-thu-duc-phuong-thu-duc-ho-chi-minh-2026td451760-mbbank-2107222?src=topdev_home&medium=superhotjobs","2026-06-09 22:35:02.096460"
